date,new_diagnoses,new_deaths,new_tests,date
2020-03-31,1.00447807332955,0.0,459.24478071518735,2020-03-31
2020-04-01,1.0976172692148458,0.0,474.9788131876598,2020-04-01
2020-04-02,1.269500285818307,0.0,504.71715814522736,2020-04-02
2020-04-03,1.4954759640565776,0.0,545.6995863614196,2020-04-03
2020-04-04,1.7477030538172365,0.0,594.8085506316365,2020-04-04
2020-04-05,2.0052085714550305,0.0,648.3573272531413,2020-04-05
2020-04-06,2.2583699238160317,0.0,701.1289356320931,2020-04-06
2020-04-07,2.5085119850770923,0.0,745.5299498004811,2020-04-07
2020-04-08,2.7628335492571745,0.0,772.5008529785869,2020-04-08
2020-04-09,3.0301463877754937,0.0,774.7192711023346,2020-04-09
2020-04-10,3.317934538493029,0.0,750.5882111125862,2020-04-10
2020-04-11,3.639857031924053,0.0,706.4097391179573,2020-04-11
2020-04-12,4.020364307387119,0.0,654.6501794977421,2020-04-12
2020-04-13,4.50383921219928,4.46113427726488e-05,608.8711794092894,2020-04-13
2020-04-14,5.1553931755718025,0.00020470610866462637,578.2481371869351,2020-04-14
2020-04-15,6.056308970224427,0.0006295910289413015,564.8264824915136,2020-04-15
2020-04-16,7.286410348867832,0.0018313376183304022,564.682362870764,2020-04-16
2020-04-17,8.894375146902297,0.004761987112883916,571.4876531792753,2020-04-17
2020-04-18,10.877405161594172,0.011062323209596367,580.0623507021196,2020-04-18
2020-04-19,13.190332044218833,0.022939608298246365,588.1324084958537,2020-04-19
2020-04-20,15.780996797902304,0.042416610564036686,596.2942496749478,2020-04-20
2020-04-21,18.61893194431022,0.06983406647566093,607.4454510858262,2020-04-21
2020-04-22,21.666749622468657,0.10221540106634629,626.7594183278643,2020-04-22
2020-04-23,24.80331433598158,0.13267802178904226,662.1461639424404,2020-04-23
2020-04-24,27.768777039788795,0.1522986799604823,723.6688173333102,2020-04-24
2020-04-25,30.21525622489407,0.15428826036807203,820.8183681276394,2020-04-25
2020-04-26,31.869728810642755,0.1382606332694896,957.7753338609444,2020-04-26
2020-04-27,32.695910540043215,0.11183878692476841,1128.991856043108,2020-04-27
2020-04-28,32.916831536120306,0.08808528870427287,1318.2297882034916,2020-04-28
2020-04-29,32.868402296153505,0.08000257272892433,1502.6954232894254,2020-04-29
2020-04-30,32.78469360927965,0.09500393343425596,1660.8683373015024,2020-04-30
2020-05-01,32.678373114241225,0.13181668851051498,1780.1610369033137,2020-05-01
